# owtrad_routes.csv — OWTRAD Silk Road route network (edge list)
# DO NOT HAND-EDIT. Regenerate: python3 data/scripts/fetch_owtrad_silk_road.py
# Generated: 2026-04-27T04:51:52Z
# Source: Ciolek, T.M. (2004+). OWTRAD Project. www.ciolek.com/owtrad.html
# Datasets attempted: tmcXMEm1400, tmcTRm1200a, tmcTRm1200b, tmcTRm1300, tmcIRa0100, tmcIRa0500, tmcZCAm0200, tmcZCAm0600, tmcZCAm0800, tmcZCAm1000, tmcZCAm1000a, tmcTMm1100, tmcTJm0400a, tmcTJm0400b, tmcKGa0100a, tmcKGa0100b, tmcKGa0100c, tmcKGa0100e, tmcZMEm1300, tmcINm1550, tmcCNm1000, tmcCNm0620, tmcCNm0680a, tmcCNm0680b, tmcCNm0680c, tmcCNm1500, tmcCNm1700, tmcCNm1850, tmcCNm1920, tmcKHm1200, tmcKGa0100d
# Licence: Open Publication License v1.0
# N = 1946 edges
dataset,lon1,lat1,lon2,lat2,node1,node2,country1,country2
tmcCNm1920,99.966667,39.333332,99.583333,39.483332,Kaotai,Camel Town,CN,CN
tmcCNm1920,99.200000,39.633333,99.583333,39.483332,Salt Lake,Camel Town,CN,CN
tmcCNm1920,98.566666,39.766666,98.300003,39.816666,Suchow,Kiayukwan,CN,CN
tmcCNm1920,98.566666,39.766666,98.866669,39.983334,Suchow,Kinta,CN,CN
tmcCNm1920,97.733330,39.833332,98.300003,39.816666,Yumen,Kiayukwan,CN,CN
tmcCNm1920,97.733330,39.833332,96.566666,40.533333,Yumen,Pulungki,CN,CN
tmcCNm1920,95.800003,40.500000,96.566666,40.533333,Ansi,Pulungki,CN,CN
tmcCNm1920,95.800003,40.500000,95.750000,40.833332,Ansi,Pehtuntz,CN,CN
tmcCNm1920,95.416664,41.066666,95.750000,40.833332,Hungliuyuan,Pehtuntz,CN,CN
tmcCNm1920,95.416664,41.066666,95.250000,41.316666,Hungliuyuan,Tachuan,CN,CN
tmcCNm1920,95.400002,41.549999,95.250000,41.316666,Malienking,Tachuan,CN,CN
tmcCNm1920,95.400002,41.549999,95.116669,41.783333,Malienking,Hsinghsinghsia,CN,CN
tmcCNm1920,94.850003,41.916666,95.116669,41.783333,Shachuantz,Hsinghsinghsia,CN,CN
tmcCNm1920,98.300003,39.816666,98.111112,39.822221,Kiayukwan,Huihuipu,CN,CN
tmcCNm1920,97.922221,39.827777,98.111112,39.822221,Chikinhsia,Huihuipu,CN,CN
tmcCNm1920,94.850003,41.916666,94.583336,42.049999,Shachuantz,Kushui,CN,CN
tmcCNm1920,94.116669,42.366669,94.583336,42.049999,Kotzyentum,Kushui,CN,CN
tmcCNm1920,94.116669,42.366669,93.894445,42.511112,Kotzyentum,Changliushui,CN,CN
tmcCNm1920,93.672221,42.655556,93.894445,42.511112,Hwanglukang,Changliushui,CN,CN
tmcCNm1920,93.672221,42.655556,93.561109,42.727777,Hwanglukang,Yukoshu,CN,CN
tmcCNm1920,93.449997,42.799999,93.561109,42.727777,Hami,Yukoshu,CN,CN
tmcCNm1920,98.566666,39.766666,103.792221,36.056389,Suchow,Lanchow,CN,CN
tmcCNm1920,91.266665,43.555556,90.933331,43.644445,Towshui,Tashitow,CN,CN
tmcCNm1920,84.616669,44.450001,82.949997,46.750000,Usu,Chuguchak,CN,CN
tmcCNm1920,93.449997,42.799999,93.291664,42.858334,Hami,Towpu,CN,CN
tmcCNm1920,93.291664,42.858334,93.133331,42.916668,Towpu,Erpu,CN,CN
tmcCNm1920,93.133331,42.916668,92.700001,43.083334,Erpu,Yatzchuan,CN,CN
tmcCNm1920,92.700001,43.083334,92.266670,43.250000,Yatzchuan,Liaotun,CN,CN
tmcCNm1920,92.849998,43.583332,92.266670,43.250000,Barkol,Liaotun,CN,CN
tmcCNm1920,89.100000,42.917000,92.266670,43.250000,Turpan,Liaotun,CN,CN
tmcCNm1920,92.266670,43.250000,92.099998,43.366669,Liaotun,Yiwangchuan,CN,CN
tmcCNm1920,92.099998,43.366669,91.849998,43.416668,Yiwangchuan,Chekuluchuan,CN,CN
tmcCNm1920,91.849998,43.416668,91.599998,43.466667,Chekuluchuan,Tsikioking,,
tmcCNm1920,90.933331,43.644445,89.100000,42.917000,Tashitow,Turfan,CN,CN
tmcCNm1920,90.933331,43.644445,96.816666,47.750000,Tashitow,Uliassutai,CN,MN
tmcCNm1920,90.933331,43.644445,90.599998,43.733334,Tashitow,Sankochuan,CN,CN
tmcCNm1920,90.599998,43.733334,90.183334,43.816666,Sankochuan,Muleiho,CN,CN
tmcCNm1920,89.466667,44.016666,89.066666,43.983334,Chitai,Tsimusa,CN,CN
tmcCNm1920,89.066666,43.983334,88.800003,44.116669,Tsimusa,Santai (2),CN,CN
tmcCNm1920,88.800003,44.116669,87.983330,44.166668,Santai (2),Fukang,CN,CN
tmcCNm1920,87.983330,44.166668,87.699997,43.966667,Fukang,Kumuti,CN,CN
tmcCNm1920,87.983330,44.166668,87.583336,43.799999,Fukang,Urumchi,CN,CN
tmcCNm1920,87.699997,43.966667,87.583336,43.799999,Kumuti,Urumchi,CN,CN
tmcCNm1920,87.583336,43.799999,87.316666,44.016666,Urumchi,Changki,CN,CN
tmcCNm1920,98.566666,39.766666,87.583336,43.799999,Suchow,Urumchi,CN,CN
tmcCNm1920,87.583336,43.799999,82.949997,46.750000,Urumchi,Chuguchak,CN,CN
tmcCNm1920,85.816667,44.262498,86.216667,44.299999,Ulanusun,Manas,CN,CN
tmcCNm1920,87.583336,43.799999,84.616669,44.450001,Urumchi,Hsihu,CN,CN
tmcCNm1920,85.816667,44.262498,85.416668,44.224998,Ulanusun,Yenchinai,CN,CN
tmcCNm1920,85.016668,44.487502,85.416668,44.224998,Kusitun,Yenchinai,CN,CN
tmcCNm1920,85.016668,44.487502,84.616669,44.450001,Kusitun,Hsihu,CN,CN
tmcCNm1920,89.466667,44.016666,109.898613,40.622780,Kucheng,Paotowchen,CN,CN
tmcCNm1920,111.652222,40.810555,109.898613,40.622780,Kweihwating,Paotowchen,CN,CN
tmcCNm1920,84.616669,44.450001,84.872223,44.927779,Hsihu,Chepaitz,CN,CN
tmcCNm1920,84.616669,44.450001,84.744446,44.688890,Hsihu,Towtai,CN,CN
tmcCNm1920,84.744446,44.688890,84.872223,44.927779,Towtai,Chepaitz,CN,CN
tmcCNm1920,84.872223,44.927779,84.583333,45.283334,Chepaitz,Hansantai,CN,CN
tmcCNm1920,84.583333,45.283334,83.750000,45.516666,Hansantai,Miao'ergou,CN,CN
tmcCNm1920,84.583333,45.283334,84.166667,45.400000,Hansantai,Shilatsa,CN,CN
tmcCNm1920,84.166667,45.400000,83.750000,45.516666,Shilatsa,Miao'ergou,CN,CN
tmcCNm1920,83.750000,45.516666,83.500000,45.766666,Miao'ergou,Yamatu,CN,CN
tmcCNm1920,83.500000,45.766666,83.616669,45.950001,Yamatu,Toli,CN,CN
tmcCNm1920,83.616669,45.950001,83.633331,46.183334,Toli,Laofengkow,CN,CN
tmcCNm1920,83.633331,46.183334,83.599998,46.566666,Laofengkow,Ertaochiao,CN,CN
tmcCNm1920,83.599998,46.566666,83.274997,46.658333,Ertaochiao,Towtai (2),CN,CN
tmcCNm1920,83.274997,46.658333,82.949997,46.750000,Towtai (2),Chuguchak,CN,CN
tmcCNm1920,82.949997,46.750000,80.216667,50.466667,Chuguchak,Semipalatinsk,CN,CN
tmcCNm1920,82.949997,46.750000,84.283333,47.016666,Chuguchak,Kuswun,CN,CN
tmcCNm1920,84.283333,47.016666,84.099998,47.833332,Kuswun,Topliefmus,CN,CN
tmcCNm1920,84.099998,47.833332,80.216667,50.466667,Topliefmus,Semipalatinsk,CN,CN
tmcCNm1920,99.200000,39.633333,98.816666,39.783333,Salt Lake,Linshui,CN,CN
tmcKHm1200,101.699997,15.500000,102.500000,15.216667,loc01-tmc020719,Phimai,TH,TH
tmcKHm1200,102.599998,15.816667,102.500000,15.216667,loc02-tmc020719,Phimai,TH,TH
tmcKHm1200,103.083344,14.616667,102.500000,15.216667,Panom Rung,Phimai,TH,TH
tmcKHm1200,103.083344,14.616667,103.599998,14.466667,Panom Rung,loc03-tmc020719,TH,TH
tmcKHm1200,103.866669,13.433333,103.599998,14.466667,Angkor,loc03-tmc020719,KH,TH
tmcKHm1200,103.866669,13.433333,104.150000,13.750000,Angkor,loc04-tmc020719,KH,KH
tmcKHm1200,104.533333,13.783333,104.150000,13.750000,Koh Kor,loc04-tmc020719,KH,KH
tmcKHm1200,103.866669,13.433333,103.416656,13.583333,Angkor,loc05-tmc020719,KH,KH
tmcKHm1200,102.983330,13.583333,103.416656,13.583333,Sisophon,loc05-tmc020719,KH,KH
tmcKHm1200,102.983330,13.583333,102.500000,13.683333,Sisophon,Aranyaprathet,KH,TH
tmcKHm1200,101.366669,14.050000,102.500000,13.683333,loc06-tmc020719,Aranyaprathet,TH,TH
tmcKHm1200,103.866669,13.433333,104.233330,13.466667,Angkor,Beng Mealea,KH,TH
tmcKHm1200,102.983330,13.583333,103.199997,13.100000,Sisophon,Battambang,KH,KH
tmcKHm1200,103.449997,12.766667,103.199997,13.100000,loc07-tmc020719,Battambang,KH,KH
tmcKHm1200,103.449997,12.766667,103.916656,12.533333,loc07-tmc020719,Pursat,KH,KH
tmcKHm1200,103.916656,12.533333,104.183327,12.300000,Pursat,loc14-tmc020719,KH,KH
tmcKHm1200,104.750000,11.800000,104.516670,12.050000,Udong,loc08-tmc020719,KH,KH
tmcKHm1200,104.750000,11.800000,104.916656,11.550000,Udong,Phnom Penh,KH,KH
tmcKHm1200,104.950000,11.167000,104.916656,11.550000,loc09-tmc020719,Phnom Penh,KH,KH
tmcKHm1200,104.783333,10.983333,104.950000,11.167000,Takeo,loc09-tmc020719,KH,KH
tmcKHm1200,104.783333,10.983333,104.316673,10.533333,Takeo,loc10-tmc020719,KH,KH
tmcKHm1200,105.083344,10.016667,104.316673,10.533333,Oc Eo,loc10-tmc020719,VN,KH
tmcKHm1200,104.950000,11.167000,105.800003,11.083333,loc09-tmc020719,Svay  Rieng,KH,KH
tmcKHm1200,106.366669,11.033333,105.800003,11.083333,loc11-tmc020719,Svay  Rieng,VN,KH
tmcKHm1200,106.666656,10.750000,107.616700,10.600000,Prei  Nokor,loc12-tmc020719,VN,VN
tmcKHm1200,105.449997,12.000000,106.366669,11.033333,Kompong Cham,loc11-tmc020719,KH,VN
tmcKHm1200,105.449997,12.000000,105.216667,11.950000,Kompong Cham,loc13-tmc020719,KH,KH
tmcKHm1200,104.750000,11.800000,105.216667,11.950000,Udong,loc13-tmc020719,KH,KH
tmcKHm1200,104.900002,12.700000,105.216667,11.950000,Kompong Thom,loc13-tmc020719,KH,KH
tmcKHm1200,105.449997,12.000000,105.066673,12.883333,Kompong Cham,Sambor Prei Kuk,KH,KH
tmcKHm1200,104.750000,13.400000,105.066673,12.883333,Preak Khan of Kompong Svay,Sambor Prei Kuk,KH,KH
tmcKHm1200,104.750000,13.400000,104.233330,13.466667,Preak Khan of Kompong Svay,Beng Mealea,KH,KH
tmcKHm1200,104.183327,12.300000,104.516670,12.050000,loc14-tmc020719,loc08-tmc020719,KH,KH
tmcKHm1200,104.900002,12.700000,103.866669,13.433333,Kompong Thom,Angkor,KH,KH
tmcKHm1200,106.666656,10.750000,106.366669,11.033333,Prei  Nokor,loc11-tmc020719,VN,VN
tmcKHm1200,104.983330,10.950000,105.083344,10.016667,Angkor Borei,Oc Eo,KH,VN
